식당 url,restaurant_name,translated_restaurant_name,menu,price,img_url
https://retty.me/area/PRE13/ARE2/SUB201/100001632543/,金田屋,Kanedaya,특별한 딸기,1100円
https://retty.me/area/PRE13/ARE2/SUB201/100001632543/,金田屋,Kanedaya,수렴성 피부에 일본 밤나무를 가진 Montblanc,1000円
https://retty.me/area/PRE13/ARE2/SUB201/100001632543/,金田屋,Kanedaya,특별한 꿀 사과,800円
https://retty.me/area/PRE13/ARE2/SUB201/100001632543/,金田屋,Kanedaya,과일,1100円
https://retty.me/area/PRE13/ARE2/SUB201/100001632543/,金田屋,Kanedaya,혼합 베리,1200円
https://retty.me/area/PRE13/ARE2/SUB201/100001632543/,金田屋,Kanedaya,바나나 초콜릿,900円
https://retty.me/area/PRE13/ARE2/SUB201/100001738464/,Musical Bar Matinee&Soiree,뮤지컬 바 Matinee & Soiree,★ 뮤지컬 칵테일 ★,
https://retty.me/area/PRE13/ARE2/SUB201/100001738464/,Musical Bar Matinee&Soiree,뮤지컬 바 Matinee & Soiree,우리는 뮤지컬 작품에서 영감을 얻은 칵테일을 만들 것입니다.,
https://retty.me/area/PRE13/ARE2/SUB201/100001738464/,Musical Bar Matinee&Soiree,뮤지컬 바 Matinee & Soiree,"엘리자베스, Mamma Meer!, Les Miserables 등.상점에서 확인하십시오",
https://retty.me/area/PRE13/ARE2/SUB201/100001738464/,Musical Bar Matinee&Soiree,뮤지컬 바 Matinee & Soiree,★ 과일 칵테일 ★,
https://retty.me/area/PRE13/ARE2/SUB201/100001738464/,Musical Bar Matinee&Soiree,뮤지컬 바 Matinee & Soiree,★ 위스키 ★,
https://retty.me/area/PRE13/ARE2/SUB201/100001738464/,Musical Bar Matinee&Soiree,뮤지컬 바 Matinee & Soiree,★ 우리는 또한 다양한 알코올 음료를 사용할 수 있습니다 ★,
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,◇ 간단한 팬케이크 p,
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,미하마 팬케이크,970円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,pancakes 수 : 3,1170円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,pancakes 수 : 4,1370円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,초콜릿 칩 팬케이크,1030円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,pancakes 수 : 3,1250円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,pancakes 수 : 4,1450円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,프랑스 팬케이크,1020円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,pancakes 수 : 3,1250円
https://retty.me/area/PRE13/ARE2/SUB201/100001725183/,GINZA Cafe Hanon,Ginza Cafe Hanon,pancakes 수 : 4,1450円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,[페이킹 오리],
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,북경 오리 1 개의 새,14300円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,북경 오리 반 깃털,7700円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,북경 오리 1/4 새,4400円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,YA 핀,1188円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,[우리의 수제 딤섬],
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,오리지널 Xiaolongbao (4 개),858円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,게 고기를 곁들인 Xiaolongbao (4 조각),1078円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,Xo 소스를 곁들인 Xiaolongbao (4 조각),1078円
https://retty.me/area/PRE13/ARE2/SUB201/100001758278/,北京ダック専門店民福北京烤鴨店 銀座一丁目店,북두두,새우 Shumai와 Shumai (3 개),858円
https://retty.me/area/PRE13/ARE2/SUB201/100001251839/,シンハービール公式タイビアキッチン センディーテラス,Singha Beer 공식 태국 맥주 주방 센디 테라스,[전문 분야],
https://retty.me/area/PRE13/ARE2/SUB201/100001251839/,シンハービール公式タイビアキッチン センディーテラス,Singha Beer 공식 태국 맥주 주방 센디 테라스,가야,2079円
https://retty.me/area/PRE13/ARE2/SUB201/100001251839/,シンハービール公式タイビアキッチン センディーテラス,Singha Beer 공식 태국 맥주 주방 센디 테라스,Koumuyaan,1529円
https://retty.me/area/PRE13/ARE2/SUB201/100001251839/,シンハービール公式タイビアキッチン センディーテラス,Singha Beer 공식 태국 맥주 주방 센디 테라스,이산 소시지,979円
https://retty.me/area/PRE13/ARE2/SUB201/100001251839/,シンハービール公式タイビアキッチン センディーテラス,Singha Beer 공식 태국 맥주 주방 센디 테라스,Nua Yan (Sirloin),2409円
https://retty.me/area/PRE13/ARE2/SUB201/100001251839/,シンハービール公式タイビアキッチン センディーテラス,Singha Beer 공식 태국 맥주 주방 센디 테라스,[하나의 항목],
