식당 url,restaurant_name,translated_restaurant_name,menu,price,img_url
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,[냄비의 바닥],
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,뼈 수프 냄비,2068円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,버섯 냄비,2068円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,토마토 냄비,2068円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,뼈 수프 토마토 냄비,2365円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,버섯 토마토 냄비,2365円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,셀프 소스 코너,385円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,매끄러운 자매 kyunomiya,3498円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,참치와 뼈 수프,2926円
https://retty.me/area/PRE13/ARE9/SUB901/100001753472/,山城辣妹子 重慶火鍋 上野店,Yamashiro Lai Sonoko Chongqing Hotpot Ueno 지점,뼈 수프 버섯 냄비,2365円
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,[핫 포트 메뉴],
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,4 컬러 냄비에는 네 가지 맛이 있습니다.,
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,2. 2 색 냄비에는 선택할 수있는 두 가지 맛이 있습니다.,
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,"1. 냄비의 유형을 선택하십시오.(1 색 냄비, 2 색 냄비 또는 4 색 냄비)",
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,Isshiki Nabe를 사용하는 경우 하나의 맛을 선택하십시오.,
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,"흰색 핫팟 1,980 엔 2 컬러 냄비 1,100 엔 4 컬러 냄비 660 엔",
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,"말라 냄비 1 컬러 냄비 2,420 엔, 2 컬러 냄비 1,210 엔, 4 컬러 냄비 682 엔",
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,"토마토 냄비 1 컬러 냄비 2,640 엔, 2 컬러 냄비 1,650 엔, 4 컬러 냄비 968 엔",
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,"버섯 냄비 1,980 엔, 2 컬러 냄비 1,100 엔, 4 색 냄비 660 엔",
https://retty.me/area/PRE13/ARE9/SUB901/100001587253/,海底撈火鍋 上野店,해저 핫 포트 우에노 매장,"일본식 하카타 돼지 뼈 냄비 1 컬러 냄비 2,200 엔, 2 컬러 냄비 1,210 엔, 4 컬러 냄비 682 엔",
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,1/4 북경 오리,3278円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,북경 오리 반 깃털,5500円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,북경 오리,10780円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,Xiaolongbao,638円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,물 만두,660円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,아로마와 함께 볶은 오리 혀,1518円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,칠리 후추로 새우,1848円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,오마루 새우는 석조 냄비에 뿌렸다,2838円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,XO 소스 볶음밥,1848円
https://retty.me/area/PRE13/ARE9/SUB901/100001686794/,北京ダック専門店 北京烤鴨店 上野店,북경 오리 스페셜티 스토어 베이징 핫 오리 스토어 Ueno Store,술라탄,418円
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,[Monja],
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,Mentaiko Mochimonja,1738円
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,Mentaiko는 겨자입니다,
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,"(추천 토핑 : 치즈, 셰소 잎, 녹색 칠리 후추는 간장에 절인)",
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,Mentaiko Shiso 버터,1738円
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,"Mentaiko, Shiso Idea D Club은 R Monja입니다",
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,"(추천 토핑 : 치즈, Shimeji 버섯, 다진 해초)",
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,해산물 Monja,2068円
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,해산물 Monja,
https://retty.me/area/PRE13/ARE9/SUB901/100001751552/,月島もんじゃ 三九 上野総本店,Tsukishima Monja Sanku Ueno 메인 스토어,(추천 토핑 : Shiso 잎과 삼겹살),
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,[고기 메뉴],
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,뜨거운 숯 (Yortan) Bulgogi Gochujang 맛,1080円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,"Semaul bulgogi, 간장 맛",1080円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,Chadorbagi (얇게 썬 다진 쇠고기),1380円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,Sogumkui (소금에 절인 돼지 고기 어깨 허리),1080円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,Yang Nyumkui (특별 노련한 돼지 고기 Yakiniku),1180円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,Samgyeopsal (Pork Belly),1180円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,돼지 토로,980円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,노련한 돼지 고기 피부,750円
https://retty.me/area/PRE13/ARE9/SUB901/100001720800/,セマウル食堂 上野店,Semaul Restaurant Ueno 지점,[식당 메뉴],
https://retty.me/area/PRE13/ARE9/SUB901/100001656170/,羊不同烤小串 上野本店,양의 푸노 핫 Okushi Ueno 메인 스토어,매운 양고기 꼬치 (5 병),550円
