식당 url,restaurant_name,translated_restaurant_name,menu,price,img_url
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,다양한 고래,5800円
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,녹색 랜턴,
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,튀긴 푸구,2200円
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,[원 모노 요리],
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,*계절과 스타킹에 따라 메뉴가 변경 될 수 있습니다.,
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,술 세트 (매일 전채),800円
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,Edo Cuisine Edo Negima Hotpot (Serves 2),4800円
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,진짜 참치 탑 녹색 양파 핫팟 (2),8800円
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,Oedo Cuisine- 훌륭한 녹색 양파 핫팟 (서비스 2),14000円
https://retty.me/area/PRE13/ARE9/SUB902/100000031185/,浅草一文 本店,Asakusa Kazufumi 메인 매장,특별 우동 세트 (녹색 양파 냄비 용),800円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,◆ ◇ 그랜드 메뉴 ◇ ◆,
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,[차가운 야채],
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,Peatan은 작습니다,550円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,Peatan 매체,850円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,작은 말린 두부시,880円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,건조 된 두부시 매체,1510円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,해파리를 곁들인 작은 해산물 샐러드,980円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,"해파리가있는 해산물 샐러드, 중간",1710円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,작은 차가운 해파리,880円
https://retty.me/area/PRE13/ARE9/SUB902/100001633060/,中華レストラン パンダ 浅草本店,중국 식당 팬더 아사쿠사 메인 매장,"차가운 해파리, 중간",1510円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,[간식/요리],
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,한국 해초,420円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,냉장 토마토,550円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,콩나무 나물,420円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,나물 플래터,680円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,김치,580円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,찬자,580円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,순수한,580円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,오이 킴 치,580円
https://retty.me/area/PRE13/ARE9/SUB902/100001423412/,焼肉BEAST,야키 니쿠 짐승,김치 플래터,1200円
https://retty.me/area/PRE13/ARE9/SUB902/100000016138/,浅草 魚料理 遠州屋,아사쿠사 생선 요리 enshuya,■ 음식 전문 분야,
https://retty.me/area/PRE13/ARE9/SUB902/100000016138/,浅草 魚料理 遠州屋,아사쿠사 생선 요리 enshuya,59 세의 전문 지식으로 빛나는 신선한 물고기!,
https://retty.me/area/PRE13/ARE9/SUB902/100000016138/,浅草 魚料理 遠州屋,아사쿠사 생선 요리 enshuya,"약 53 년 전, 1 세대는 Senju와 Tsukiji에서 ""Uogashi""에 참석하기 시작했고",
